date,price,open,high,low,vol,change
01-01-2009,33.74,31.85,35.48,31.48,8.12M,0.07
31-12-2008,31.63,31.46,32.25,30.93,10.82M,0.02
30-12-2008,30.93,29.70,31.15,29.70,9.03M,0.05
29-12-2008,29.47,30.77,30.77,28.61,11.97M,-0.04
26-12-2008,30.81,32.65,32.75,30.53,7.85M,-0.02
24-12-2008,31.58,33.67,33.94,31.26,12.04M,-0.08
23-12-2008,34.51,36.41,36.61,33.85,11.25M,-0.07
22-12-2008,37.17,35.42,37.97,35.42,13.18M,0.05
19-12-2008,35.41,34.23,36.85,33.86,18.55M,0.03
18-12-2008,34.36,32.39,35.11,31.56,12.74M,0.07
17-12-2008,32.11,33.05,33.60,31.66,11.39M,-0.02
16-12-2008,32.64,31.26,33.16,30.52,13.76M,0.04
15-12-2008,31.29,31.06,32.29,30.89,8.86M,0.03
12-12-2008,30.34,30.67,30.80,29.06,10.33M,-0.05
11-12-2008,31.79,33.05,34.22,31.28,15.39M,-0.02
10-12-2008,32.34,30.71,33.99,28.89,21.14M,0.07
08-12-2008,30.10,31.42,33.24,29.72,10.79M,-0.01
05-12-2008,30.30,30.08,31.58,29.58,13.12M,0.01
04-12-2008,29.87,26.91,30.41,25.94,13.64M,0.13
03-12-2008,26.37,26.71,26.71,25.61,8.85M,0.04
02-12-2008,25.45,24.95,26.04,24.78,9.98M,-0.03
01-12-2008,26.25,27.41,27.41,26.07,6.65M,-0.03
28-11-2008,27.09,27.70,27.78,26.29,10.19M,-0.02
26-11-2008,27.78,27.49,28.00,26.91,8.41M,0.03
25-11-2008,26.88,27.70,27.70,26.22,7.37M,0.02
24-11-2008,26.38,26.32,27.41,25.37,7.75M,0
21-11-2008,26.32,25.14,26.61,24.70,7.29M,0.05
20-11-2008,24.97,25.68,26.06,24.73,8.66M,-0.06
19-11-2008,26.60,27.70,28.28,26.32,10.55M,-0.03
18-11-2008,27.45,27.17,29.09,26.71,15.86M,-0.02
17-11-2008,27.89,27.70,28.28,25.74,13.34M,0.03
14-11-2008,27.15,30.87,30.87,26.86,16.95M,-0.09
12-11-2008,29.77,29.95,30.87,28.74,13.47M,-0.03
11-11-2008,30.55,33.24,33.44,30.29,11.12M,-0.09
10-11-2008,33.74,31.67,33.94,31.46,12.60M,0.08
07-11-2008,31.22,31.26,32.23,29.68,19.91M,0
06-11-2008,31.17,35.01,35.02,30.10,25.72M,-0.14
05-11-2008,36.05,39.57,40.33,34.89,19.11M,-0.06
04-11-2008,38.38,36.51,39.17,35.12,18.21M,0.02
03-11-2008,37.69,36.37,40.53,35.42,24.47M,0.12
31-10-2008,33.55,32.65,34.83,31.67,16.16M,0.06
29-10-2008,31.62,31.66,34.39,28.30,13.68M,0.04
28-10-2008,30.55,30.56,31.23,29.68,2.63M,0.1
27-10-2008,27.70,32.27,35.16,25.92,16.69M,-0.14
24-10-2008,32.17,37.96,38.51,31.66,11.75M,-0.16
23-10-2008,38.51,41.88,47.23,37.70,10.58M,-0.15
22-10-2008,45.17,45.52,52.32,44.52,4.31M,-0.08
21-10-2008,49.02,49.87,50.44,48.08,8.66M,0.02
20-10-2008,48.28,49.49,51.24,45.94,6.46M,0
17-10-2008,48.17,51.45,52.44,47.49,6.79M,-0.03
16-10-2008,49.67,54.42,55.37,47.49,10.90M,-0.11
15-10-2008,55.90,58.87,60.15,55.28,5.31M,-0.06
14-10-2008,59.25,61.28,62.33,58.39,6.98M,0
13-10-2008,59.22,59.36,60.95,58.26,7.94M,0.02
10-10-2008,57.85,58.37,59.34,52.08,7.02M,-0.03
08-10-2008,59.35,62.65,63.12,58.37,9.77M,-0.05
07-10-2008,62.65,65.26,65.26,62.13,4.38M,0.01
06-10-2008,62.13,64.69,70.97,61.55,7.17M,-0.05
03-10-2008,65.40,69.20,69.20,64.31,2.66M,-0.03
01-10-2008,67.21,68.27,69.26,66.51,6.89M,-0.01
30-09-2008,68.05,69.26,70.38,67.14,8.03M,-0.03
29-09-2008,70.17,70.30,78.07,68.90,3.71M,-0.05
26-09-2008,74.11,75.98,75.98,72.25,2.80M,-0.02
25-09-2008,75.98,77.17,77.17,75.18,8.23M,-0.01
24-09-2008,76.68,77.96,79.55,75.93,6.60M,-0.02
23-09-2008,77.90,76.54,83.03,76.54,5.50M,-0.05
22-09-2008,82.18,84.10,85.01,81.37,4.12M,-0.02
19-09-2008,83.76,84.49,86.27,82.81,7.94M,0.02
18-09-2008,82.33,82.12,83.41,74.45,2.59M,0
17-09-2008,82.67,80.73,83.11,79.15,4.28M,0.05
16-09-2008,78.92,74.40,79.74,72.27,3.92M,0.02
15-09-2008,77.26,81.75,81.75,76.18,4.76M,-0.05
12-09-2008,81.75,84.10,84.89,79.94,5.11M,-0.03
11-09-2008,83.93,82.91,84.47,81.72,3.73M,0.01
10-09-2008,83.03,82.71,83.41,82.06,3.21M,0
09-09-2008,83.22,84.09,84.28,81.35,5.38M,0
08-09-2008,83.62,85.78,85.78,82.67,7.85M,0.04
05-09-2008,80.48,80.47,81.04,79.91,8.67M,-0.02
04-09-2008,81.87,80.85,83.86,79.91,6.20M,-0.01
02-09-2008,82.35,84.68,85.20,81.49,6.33M,-0.02
01-09-2008,83.87,83.34,84.28,82.00,2.43M,-0.01
29-08-2008,84.38,80.08,85.07,80.03,4.83M,0.06
28-08-2008,79.60,81.43,82.19,78.08,6.96M,-0.02
27-08-2008,81.01,83.63,84.11,80.30,3.90M,-0.02
26-08-2008,82.94,80.77,83.28,80.10,4.24M,0
25-08-2008,83.09,82.79,85.06,80.54,5.91M,0.01
22-08-2008,81.88,79.65,83.63,78.55,2.61M,0.03
21-08-2008,79.65,82.48,85.26,78.94,5.63M,-0.02
20-08-2008,81.38,80.47,82.58,80.08,1.88M,0.01
19-08-2008,80.83,80.44,81.43,79.51,2.32M,-0.01
18-08-2008,81.48,83.28,83.28,78.88,4.03M,-0.02
14-08-2008,82.77,81.96,83.67,81.43,2.52M,0
13-08-2008,83.00,85.20,85.20,81.67,2.05M,-0.01
12-08-2008,83.56,86.22,86.22,82.80,2.59M,-0.03
11-08-2008,85.82,87.12,87.56,84.30,3.82M,0.02
08-08-2008,84.43,83.36,85.45,81.62,6.70M,-0.01
07-08-2008,85.53,82.19,86.06,80.47,6.15M,0.04
06-08-2008,82.24,80.41,83.34,80.07,4.07M,0.05
05-08-2008,78.29,76.64,79.03,75.74,4.80M,0.03
04-08-2008,76.06,75.73,76.96,74.58,2.43M,0
01-08-2008,75.73,77.02,77.50,75.43,4.14M,-0.02
31-07-2008,77.31,82.38,82.38,75.20,9.80M,-0.03
30-07-2008,79.66,75.97,81.98,75.97,4.51M,0.05
29-07-2008,75.94,81.04,83.34,74.91,2.33M,-0.07
28-07-2008,81.69,81.81,82.67,80.67,976.31K,0
25-07-2008,81.68,81.28,83.44,78.99,2.79M,-0.03
24-07-2008,84.37,84.51,86.54,83.05,2.08M,0
23-07-2008,84.46,83.34,85.83,81.43,4.27M,0.07
22-07-2008,78.95,82.96,82.96,77.29,3.87M,-0.02
21-07-2008,80.24,80.83,82.75,78.94,2.50M,-0.01
18-07-2008,80.83,83.33,83.33,78.94,1.31M,0.03
17-07-2008,78.72,78.55,81.25,76.89,3.60M,0.04
16-07-2008,75.81,77.71,77.98,73.67,2.59M,-0.02
15-07-2008,77.71,77.98,78.53,74.59,2.27M,-0.01
14-07-2008,78.50,76.60,79.65,75.92,3.18M,0.02
11-07-2008,76.69,77.59,77.98,75.13,2.83M,0
10-07-2008,76.56,77.21,79.47,75.41,3.60M,-0.02
09-07-2008,78.02,73.38,78.36,73.38,5.65M,0.08
08-07-2008,72.34,73.78,74.89,71.56,5.83M,-0.04
07-07-2008,75.20,75.10,78.15,74.34,4.31M,-0.02
04-07-2008,76.68,74.91,77.39,74.34,1.87M,0.02
03-07-2008,75.02,77.98,78.74,73.43,1.76M,-0.05
02-07-2008,79.17,80.16,80.16,73.19,4.67M,0.01
01-07-2008,78.26,81.23,81.81,77.84,2.21M,-0.04
30-06-2008,81.63,82.58,84.68,77.61,4.00M,-0.04
27-06-2008,85.13,89.28,89.28,83.34,4.25M,-0.09
26-06-2008,93.50,92.35,94.74,88.75,10.56M,0.03
25-06-2008,90.84,92.73,92.88,87.37,2.82M,-0.02
24-06-2008,92.58,93.88,94.76,91.10,3.27M,-0.01
23-06-2008,93.91,93.81,95.25,91.96,3.01M,0
20-06-2008,93.81,97.16,97.52,92.60,2.83M,-0.03
19-06-2008,96.68,96.80,100.01,96.24,2.30M,-0.03
18-06-2008,99.26,100.20,103.07,98.74,3.80M,0
17-06-2008,99.59,99.01,100.37,98.67,2.22M,0.01
16-06-2008,99.01,98.09,100.41,97.52,4.34M,0
13-06-2008,98.89,99.71,99.97,96.81,7.34M,0.02
12-06-2008,97.28,95.65,97.71,91.39,2.96M,0.01
11-06-2008,96.57,99.01,101.49,95.32,8.62M,-0.01
10-06-2008,97.66,97.81,101.37,97.00,2.96M,-0.02
09-06-2008,99.58,103.46,103.46,96.69,3.10M,-0.04
06-06-2008,103.50,103.84,104.95,101.16,5.21M,0.01
05-06-2008,102.12,103.66,104.23,100.68,7.58M,-0.01
04-06-2008,103.66,114.76,114.76,102.52,6.66M,-0.05
03-06-2008,109.29,107.18,110.69,106.56,2.60M,0.01
02-06-2008,108.14,111.12,113.02,106.56,2.91M,-0.02
30-05-2008,110.30,114.19,116.68,109.61,6.18M,-0.01
29-05-2008,111.76,120.51,122.64,111.17,12.39M,-0.08
28-05-2008,121.77,120.70,123.76,117.11,5.40M,0.01
27-05-2008,120.97,119.17,122.62,117.92,3.04M,0.02
26-05-2008,118.91,121.95,121.95,118.40,3.44M,-0.03
23-05-2008,122.15,127.41,127.41,121.05,2.13M,-0.04
22-05-2008,126.65,129.32,129.32,125.88,3.72M,-0.04
21-05-2008,131.97,129.32,133.16,127.84,2.37M,0.02
20-05-2008,130.00,128.65,130.65,126.48,1.84M,0.01
16-05-2008,128.71,126.07,129.42,126.07,3.07M,0.02
15-05-2008,126.44,129.21,130.24,125.12,4.62M,-0.01
14-05-2008,128.12,126.45,130.09,126.45,4.55M,0
13-05-2008,127.63,129.30,129.30,125.01,3.99M,0
12-05-2008,128.19,130.28,130.28,126.69,2.31M,0
09-05-2008,128.24,129.32,129.32,126.64,1.97M,0
08-05-2008,128.14,130.28,130.28,126.50,4.26M,-0.02
07-05-2008,130.22,130.56,131.03,127.64,3.05M,0
06-05-2008,130.56,130.86,132.58,129.04,3.87M,-0.01
05-05-2008,131.43,134.11,134.11,128.17,8.77M,-0.01
02-05-2008,132.49,128.00,133.16,128.00,5.08M,0.04
30-04-2008,127.31,123.17,128.17,123.17,4.62M,0.04
29-04-2008,122.59,121.85,124.26,120.99,1.44M,0.01
28-04-2008,121.49,123.39,124.13,120.13,1.73M,-0.01
25-04-2008,122.48,123.79,125.63,121.69,3.17M,0
24-04-2008,122.83,122.23,124.53,119.49,4.90M,0.01
23-04-2008,121.75,121.28,122.39,121.13,1.42M,0
22-04-2008,121.24,119.74,121.60,118.40,2.69M,0.02
21-04-2008,119.18,118.79,121.05,118.79,1.88M,0.01
17-04-2008,118.30,118.98,119.51,117.73,3.57M,0.01
16-04-2008,117.55,120.70,121.28,117.16,4.55M,-0.02
15-04-2008,119.47,118.21,121.45,115.40,3.42M,0
11-04-2008,119.26,121.47,121.66,118.69,1.67M,0
10-04-2008,119.42,118.79,122.81,118.59,12.42M,-0.01
09-04-2008,121.04,119.17,121.42,118.98,1.84M,0
08-04-2008,120.63,121.68,121.68,119.17,2.53M,0
07-04-2008,121.09,117.83,121.66,117.68,5.60M,0.03
04-04-2008,117.39,120.70,121.61,115.63,3.80M,-0.03
03-04-2008,120.55,122.62,124.53,118.80,4.59M,-0.01
02-04-2008,121.80,123.00,123.00,120.89,5.04M,0.01
01-04-2008,120.36,119.74,121.76,117.88,3.26M,0.01
31-03-2008,119.30,122.81,123.58,118.28,6.07M,-0.04
28-03-2008,123.78,125.30,125.30,121.30,11.99M,-0.01
27-03-2008,125.56,128.37,129.06,120.39,21.30M,-0.03
26-03-2008,130.04,132.20,132.96,124.74,9.35M,0
25-03-2008,130.30,128.37,131.24,128.37,2.91M,0.03
24-03-2008,127.06,124.91,128.36,124.91,5.57M,0.02
19-03-2008,124.66,121.30,125.49,121.09,5.82M,0.05
18-03-2008,118.68,116.76,119.74,114.38,6.95M,0.02
17-03-2008,116.76,119.74,120.64,114.40,4.03M,-0.04
14-03-2008,122.17,119.55,123.58,119.55,2.57M,0.03
13-03-2008,119.04,122.62,129.32,117.67,4.64M,-0.04
12-03-2008,123.60,128.17,128.17,122.29,8.75M,-0.01
11-03-2008,125.17,129.32,129.32,124.55,4.87M,-0.03
10-03-2008,129.29,128.84,134.06,117.19,2.75M,0
07-03-2008,128.71,134.32,134.32,126.07,2.99M,-0.05
05-03-2008,134.95,134.69,136.40,134.11,3.38M,0
04-03-2008,134.54,134.69,135.45,131.89,4.48M,0.01
03-03-2008,133.17,134.18,136.02,131.24,3.72M,-0.01
29-02-2008,134.18,135.99,136.99,131.49,9.13M,-0.01
28-02-2008,135.99,135.07,136.97,134.76,5.80M,0
27-02-2008,135.62,135.09,137.55,135.07,5.04M,0.01
26-02-2008,134.91,136.03,136.80,134.14,3.72M,0
25-02-2008,135.23,134.13,136.99,133.16,2.52M,0.01
22-02-2008,133.36,135.74,135.74,132.20,4.07M,-0.02
21-02-2008,135.66,136.99,139.67,134.73,2.50M,0
20-02-2008,136.09,141.55,141.55,134.11,2.45M,-0.04
19-02-2008,141.71,141.78,143.85,140.84,4.94M,0.01
18-02-2008,140.38,138.72,144.65,138.72,2.20M,-0.03
15-02-2008,144.05,138.90,144.84,136.99,2.86M,0.03
14-02-2008,140.46,138.73,142.51,138.24,2.92M,0.03
13-02-2008,136.95,134.11,137.93,134.11,2.95M,0.03
12-02-2008,132.94,134.28,136.11,131.94,2.79M,-0.01
11-02-2008,134.28,135.51,138.67,131.24,2.94M,-0.01
08-02-2008,136.21,137.37,139.86,133.55,1.50M,-0.01
07-02-2008,137.01,141.78,143.48,133.74,2.76M,-0.03
06-02-2008,141.00,140.62,142.35,134.61,3.38M,-0.02
05-02-2008,144.46,147.52,148.29,142.74,4.58M,-0.02
04-02-2008,147.52,146.57,150.94,144.46,6.40M,0.02
01-02-2008,144.36,135.65,145.61,135.26,7.39M,0.08
31-01-2008,134.01,135.84,137.95,131.55,7.49M,0
30-01-2008,133.53,138.69,138.69,131.48,3.41M,-0.03
29-01-2008,137.14,137.96,141.30,134.31,2.65M,0
28-01-2008,136.56,135.07,141.72,128.37,3.24M,0
25-01-2008,136.12,127.81,137.56,127.79,6.36M,0.08
24-01-2008,126.17,128.94,132.85,123.58,6.02M,0
23-01-2008,126.23,130.28,136.03,122.43,5.49M,0.01
22-01-2008,124.71,121.66,132.20,101.64,7.41M,0
21-01-2008,125.23,136.80,137.18,122.07,6.55M,-0.08
18-01-2008,136.85,141.14,141.34,135.32,4.09M,-0.03
17-01-2008,141.14,143.69,144.65,139.93,4.59M,-0.02
16-01-2008,143.68,143.69,144.65,139.92,6.29M,-0.02
15-01-2008,147.33,149.00,151.36,145.35,6.43M,0
14-01-2008,146.68,146.55,149.35,145.40,5.10M,0
11-01-2008,146.20,149.43,149.43,141.04,6.70M,0.02
10-01-2008,143.54,150.02,153.66,142.56,17.66M,-0.03
09-01-2008,147.56,146.95,150.78,144.46,6.06M,-0.01
08-01-2008,148.46,151.36,153.18,146.64,7.35M,-0.01
07-01-2008,150.48,150.02,154.77,146.18,7.61M,0
04-01-2008,149.76,153.27,157.89,147.75,9.27M,-0.01
03-01-2008,151.66,153.27,156.34,149.45,10.58M,0
02-01-2008,152.04,146.92,152.70,144.27,10.61M,0.04
01-01-2008,146.06,142.16,146.85,141.20,6.92M,0.03
31-12-2007,142.14,142.54,142.74,140.44,4.30M,0.02
28-12-2007,139.74,140.24,141.72,131.81,3.95M,-0.01
27-12-2007,141.15,144.84,145.61,140.13,5.74M,-0.02
26-12-2007,144.10,141.01,144.75,139.86,3.85M,0.03
24-12-2007,139.94,139.29,140.57,137.37,2.58M,0.03
20-12-2007,136.06,132.58,136.97,132.58,6.92M,0.03
19-12-2007,132.33,137.18,137.45,130.51,8.62M,-0.02
18-12-2007,134.54,135.86,137.95,133.54,3.50M,0
17-12-2007,134.45,142.51,143.64,132.20,6.63M,-0.06
14-12-2007,142.71,145.61,146.38,141.39,4.71M,-0.02
13-12-2007,146.21,147.52,150.94,143.14,5.99M,-0.01
12-12-2007,147.53,148.85,149.44,145.99,3.47M,-0.01
11-12-2007,148.52,147.52,148.92,145.80,3.53M,0.01
10-12-2007,146.84,147.91,149.00,142.74,2.72M,0
07-12-2007,147.01,148.48,149.77,145.71,5.89M,-0.01
06-12-2007,148.57,148.58,149.82,146.23,4.22M,0
05-12-2007,147.98,142.54,150.19,142.54,7.36M,0.04
04-12-2007,142.03,141.20,142.93,139.55,3.29M,0.01
03-12-2007,141.04,141.01,143.50,140.50,2.51M,0.01
30-11-2007,140.33,138.71,142.54,136.80,7.55M,0.02
29-11-2007,137.60,138.33,142.54,136.80,10.59M,0
28-11-2007,138.18,137.95,139.09,136.80,4.04M,0
27-11-2007,137.90,136.03,138.42,135.26,6.03M,0.01
26-11-2007,136.36,137.96,139.48,135.07,3.75M,0
23-11-2007,136.86,134.11,138.65,133.79,4.33M,0.03
22-11-2007,133.06,134.50,135.99,129.93,4.85M,0
21-11-2007,132.45,141.62,141.62,131.45,3.39M,-0.02
20-11-2007,135.73,134.11,137.56,132.39,6.38M,0.01
19-11-2007,134.71,135.07,137.16,133.54,2.72M,0.01
16-11-2007,133.56,131.24,136.22,131.24,5.35M,0
15-11-2007,133.91,135.07,137.66,133.26,3.07M,-0.01
14-11-2007,135.58,134.11,140.21,134.11,3.11M,0.02
13-11-2007,132.83,132.20,135.11,128.96,4.21M,0.01
12-11-2007,131.12,131.62,133.03,129.32,3.35M,-0.02
09-11-2007,133.12,137.64,137.64,131.62,500.99K,-0.02
08-11-2007,135.56,136.99,138.85,134.99,2.25M,-0.02
07-11-2007,138.00,137.95,140.72,136.07,3.70M,0
06-11-2007,137.84,141.81,142.70,137.24,3.44M,-0.03
05-11-2007,141.81,143.69,143.69,140.82,5.75M,-0.02
02-11-2007,144.61,139.86,145.42,138.90,3.29M,0.01
01-11-2007,143.11,147.52,147.89,141.59,8.76M,-0.01
31-10-2007,145.20,147.01,154.41,143.70,15.84M,-0.01
30-10-2007,147.09,155.19,156.51,144.85,13.53M,-0.05
29-10-2007,154.66,156.49,160.32,153.46,6.51M,0
26-10-2007,154.19,153.23,156.15,148.52,5.49M,0.01
25-10-2007,153.39,150.21,156.49,148.48,5.69M,0.03
24-10-2007,148.41,153.06,154.23,147.52,9.31M,-0.03
23-10-2007,152.43,149.63,154.88,149.63,7.60M,0.03
22-10-2007,148.08,149.25,150.21,145.61,4.63M,-0.02
19-10-2007,150.43,149.36,153.46,145.27,4.22M,-0.01
18-10-2007,151.62,153.51,157.43,144.65,9.50M,-0.02
17-10-2007,154.60,148.80,156.11,141.97,7.70M,-0.02
16-10-2007,157.26,160.38,160.38,154.23,4.16M,0
15-10-2007,156.78,154.61,158.06,154.61,4.37M,0.02
12-10-2007,153.91,159.02,160.73,151.17,8.77M,-0.03
11-10-2007,159.13,155.38,161.30,153.29,8.13M,0.03
10-10-2007,154.56,148.22,156.89,148.22,5.97M,0.01
09-10-2007,152.54,142.74,153.27,142.74,5.67M,0.04
08-10-2007,146.44,149.47,150.78,142.74,15.24M,-0.02
05-10-2007,149.26,153.17,153.28,147.52,4.78M,-0.03
04-10-2007,153.17,153.27,154.69,148.94,9.63M,0.01
03-10-2007,150.99,149.06,155.11,144.10,8.79M,0.02
01-10-2007,148.16,154.61,154.61,146.57,7.89M,0
28-09-2007,148.85,144.65,157.49,142.18,13.97M,0.03
27-09-2007,143.94,143.12,145.74,141.78,16.10M,0.02
26-09-2007,141.76,141.95,143.12,138.23,3.42M,0
25-09-2007,141.95,143.16,143.29,140.46,4.95M,-0.01
24-09-2007,143.16,143.65,144.65,141.27,5.22M,0.01
21-09-2007,141.97,139.68,143.20,137.95,5.26M,0.01
20-09-2007,140.10,139.65,143.27,138.71,6.75M,0.02
19-09-2007,138.02,134.69,140.81,134.11,7.11M,0.03
18-09-2007,133.37,133.73,134.31,132.61,2.13M,0
17-09-2007,133.11,133.73,133.73,131.92,3.09M,0
14-09-2007,132.92,134.31,135.05,132.05,3.46M,0
13-09-2007,133.16,131.19,133.92,131.12,3.53M,0.02
12-09-2007,131.19,132.58,133.90,130.47,4.55M,-0.01
11-09-2007,132.03,134.88,134.98,131.49,3.47M,-0.02
10-09-2007,134.63,131.53,135.04,130.51,4.03M,0.01
07-09-2007,133.18,136.80,137.56,132.61,4.00M,-0.02
06-09-2007,136.42,134.31,137.35,132.20,5.02M,0.02
05-09-2007,133.89,134.11,136.59,131.62,7.15M,0.01
04-09-2007,132.46,134.12,135.63,130.67,7.35M,-0.02
03-09-2007,134.66,134.88,135.84,132.62,4.99M,0
31-08-2007,134.45,130.28,136.22,130.28,8.56M,0.03
30-08-2007,130.43,130.32,133.92,129.13,16.38M,0.01
29-08-2007,129.16,126.45,129.82,123.58,14.41M,0.02
28-08-2007,127.03,130.09,130.09,125.76,6.42M,-0.02
27-08-2007,129.40,127.47,130.66,127.47,4.56M,0.03
24-08-2007,125.80,120.34,127.22,120.34,6.07M,0.06
23-08-2007,118.94,120.68,123.00,117.45,12.19M,0
22-08-2007,118.69,121.28,123.10,118.04,13.04M,-0.02
21-08-2007,121.50,124.53,125.49,120.35,10.75M,-0.02
20-08-2007,124.51,126.45,127.79,123.40,10.72M,0.01
17-08-2007,122.84,126.55,128.17,122.31,11.08M,-0.03
16-08-2007,126.55,126.64,129.09,124.53,4.14M,-0.04
14-08-2007,132.42,133.35,133.83,130.47,4.55M,0
13-08-2007,132.69,129.32,133.35,128.39,6.35M,0.03
10-08-2007,128.25,124.28,128.84,124.28,3.82M,0.01
09-08-2007,127.13,127.22,130.28,126.30,7.19M,0.01
08-08-2007,126.25,127.41,128.45,125.88,7.33M,0
07-08-2007,126.01,125.49,127.79,125.49,5.04M,0.01
06-08-2007,124.30,124.53,125.49,120.93,6.03M,-0.01
03-08-2007,125.75,126.53,128.94,125.16,7.96M,0.01
02-08-2007,124.88,127.41,129.82,123.88,12.99M,-0.02
01-08-2007,127.87,133.92,133.92,126.56,7.29M,-0.05
31-07-2007,134.00,135.26,137.72,131.35,15.03M,-0.01
30-07-2007,135.50,138.04,138.04,133.35,5.31M,0.01
27-07-2007,133.95,140.82,140.82,133.16,8.33M,-0.04
26-07-2007,140.22,140.03,146.04,137.60,16.78M,0.01
25-07-2007,139.09,143.14,143.14,138.42,6.95M,-0.03
24-07-2007,143.14,147.33,149.25,142.74,3.65M,-0.03
23-07-2007,146.87,147.52,149.44,144.84,5.94M,0
20-07-2007,147.07,159.02,159.02,145.61,9.48M,-0.01
19-07-2007,148.82,143.69,150.40,142.35,8.55M,0.04
18-07-2007,142.42,143.69,144.65,140.15,4.68M,-0.01
17-07-2007,143.46,145.51,146.95,142.75,6.35M,-0.01
16-07-2007,145.51,150.59,150.59,143.94,12.15M,-0.01
13-07-2007,146.96,143.50,147.93,142.36,11.42M,0.04
12-07-2007,141.75,141.03,142.74,139.29,7.19M,0.01
11-07-2007,141.03,142.16,142.40,139.32,4.71M,-0.01
10-07-2007,142.40,137.95,143.04,137.95,11.11M,0.04
09-07-2007,137.24,136.23,138.42,136.23,4.27M,0.01
06-07-2007,136.26,135.84,137.56,133.28,7.44M,0
05-07-2007,135.94,134.11,136.59,133.22,5.61M,0.01
04-07-2007,134.37,132.94,135.55,131.62,6.77M,0.02
03-07-2007,131.40,131.05,133.14,129.55,9.40M,0.01
02-07-2007,130.70,128.27,131.70,127.64,4.88M,0.02
29-06-2007,128.40,127.61,129.32,127.60,3.45M,0.01
28-06-2007,127.29,129.07,129.49,126.40,8.64M,-0.01
27-06-2007,128.69,130.95,131.34,127.60,3.87M,-0.02
26-06-2007,131.16,129.90,131.81,128.57,3.53M,0.01
25-06-2007,129.93,131.24,132.29,128.97,2.50M,-0.01
22-06-2007,131.11,130.66,131.72,127.05,6.32M,0
21-06-2007,131.72,133.16,133.73,130.68,12.38M,0
20-06-2007,131.51,127.63,132.21,127.63,11.07M,0.03
19-06-2007,127.12,123.38,127.40,123.38,7.00M,0.03
18-06-2007,123.57,126.07,126.07,123.17,12.22M,-0.01
15-06-2007,124.61,123.96,131.24,123.58,9.29M,0.01
14-06-2007,123.05,127.44,127.44,122.29,15.64M,0
13-06-2007,123.61,123.58,125.93,123.00,9.04M,0.01
12-06-2007,122.85,110.16,126.26,110.16,8.71M,-0.02
11-06-2007,125.15,129.53,129.53,123.77,7.42M,0
08-06-2007,124.96,129.87,129.87,123.87,17.36M,-0.04
07-06-2007,129.87,129.52,135.97,128.83,6.31M,-0.01
06-06-2007,131.81,135.07,136.03,125.70,12.53M,-0.03
05-06-2007,136.13,136.95,138.19,135.59,7.76M,0
04-06-2007,136.19,142.74,142.74,135.56,12.22M,-0.05
01-06-2007,143.30,144.33,145.55,142.20,7.54M,-0.01
31-05-2007,144.79,142.54,146.45,142.16,12.47M,0.02
30-05-2007,142.18,142.91,142.91,141.01,4.82M,0
29-05-2007,141.94,140.82,142.52,139.89,8.25M,0.01
28-05-2007,140.39,139.86,141.95,139.52,5.51M,0.01
25-05-2007,139.28,135.65,139.67,134.70,5.26M,0.02
24-05-2007,136.55,135.43,137.37,135.12,5.22M,0.01
23-05-2007,135.65,124.13,140.60,124.13,10.67M,-0.03
22-05-2007,139.28,139.29,142.48,138.77,9.26M,0
21-05-2007,138.99,141.97,142.74,138.52,12.27M,-0.02
18-05-2007,142.12,144.08,145.03,141.78,7.62M,-0.01
17-05-2007,143.81,144.59,145.00,141.20,8.04M,0.02
16-05-2007,140.75,136.99,141.37,136.99,5.15M,0.03
15-05-2007,136.86,137.54,137.93,136.60,3.41M,0
14-05-2007,137.03,139.61,139.82,135.86,5.49M,0
11-05-2007,137.20,136.60,138.11,132.20,7.83M,0
10-05-2007,136.96,139.50,140.58,136.41,5.17M,-0.01
09-05-2007,138.57,139.86,140.15,136.60,6.20M,0
08-05-2007,138.92,139.54,140.82,137.95,3.75M,0
07-05-2007,139.54,140.82,142.35,137.68,9.47M,0
04-05-2007,140.15,140.63,142.68,139.09,7.14M,0
03-05-2007,140.46,149.44,149.44,139.69,11.47M,-0.02
30-04-2007,144.03,141.81,145.80,140.24,7.45M,0
27-04-2007,143.57,147.17,148.37,141.59,9.95M,-0.02
26-04-2007,146.87,148.87,151.33,143.21,11.06M,0.01
25-04-2007,145.43,143.71,147.04,143.70,11.85M,0.02
24-04-2007,142.08,139.63,144.46,138.92,10.90M,0.03
23-04-2007,137.59,139.80,140.57,136.99,5.31M,-0.01
20-04-2007,138.50,138.33,140.52,137.96,5.69M,0.01
19-04-2007,136.62,137.37,138.37,134.92,7.96M,-0.01
18-04-2007,138.42,136.27,141.97,136.27,3.66M,-0.01
17-04-2007,139.98,143.88,145.90,139.48,12.88M,-0.03
16-04-2007,143.74,140.82,144.63,139.86,6.82M,0.03
13-04-2007,139.15,136.82,139.38,134.88,8.64M,0.02
12-04-2007,136.49,137.72,137.75,135.46,7.16M,-0.01
11-04-2007,138.48,138.24,140.05,136.73,7.53M,0
10-04-2007,138.24,136.32,139.02,135.68,10.86M,0.03
09-04-2007,134.82,132.20,135.98,132.20,6.77M,0.03
05-04-2007,131.45,130.28,133.11,130.11,11.95M,0
04-04-2007,130.82,131.45,132.38,128.19,10.44M,0
03-04-2007,130.55,130.22,131.40,128.56,10.73M,0.02
02-04-2007,128.54,136.22,136.22,126.65,15.76M,-0.08
